wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
haar,1,constant,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,173,0.900321954967961,0.44685976054940457,483,0,0.5000210792580101,0.5000210792580101,128,0,0.3412005928462512,0.41600606506828686,479,191.70354717636292,0.7523209984801513,315.75,225.3403966539399,0.6721876310230214,329,haar,0.6544674135271822,0.07546252927710333,0.5192340517478414,1,247.0,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,232,1.0468153732485463,0.5016894523293478,871,451.8412331782039,0.7081128984636926,551.5,366.4043517679057,0.6759233742964458,557,687.3888888888889,686.5,132.77984383220428,18,0.6746281591762826,0.29792286253142813,0.4383834298171737,1,418.0
sym17,1,periodic,7.488471906735222e-20,253.06122901004204,9881114.725584377,0.5845070422535211,472.0692515044405,109,raw,2.2104741686405817e-10,,6.0558876288089944,85760.5094701548,0.7642845009477853,3.7054860309340693e-06,1.0,644.9999999999382,,,,[],[],13,595.230769231417,33.00000000001174,1225.0000000010218,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000009281, 159.0000000000516, 661.0000000004239, 543.0000000010301, 468.00000000067246, 1179.000000000888, 455.0000000005806, 601.0000000009356, 471.00000000061175, 454.00000000055593, 1225.0000000010218, 381.00000000070963, 33.00000000001174]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00001209,1231.0000000006494,-1231.0000000006494,0.0,,,,DWT,uc1.l0063472831,1.2092292308807373e-05,,0.0,50.0,2.0,0.0,50,,6.493792170658708e-10,77.36410256475028,29.99999999157899,77.36410256475034,,0.0,77.36410256475028,,,23.000000000011738,0.0,45.5,1.0218172974418849e-09,6.493792170658708e-10,,6.184563972055912e-11,0.2293612394715353,0.724012883373327,0.5253121896188303,0.39280331925502787,0.015830660010254793,,,,,,,0.06842327150084318,0.0,0.03421163575042159,0.05701939291736932,523,0.925732871885113,0.45947204461765595,415,0,0.03421163575042159,0.03421163575042159,523,0,0.3774640583457951,0.46022000227853865,331,93.14504817756014,0.8796575604941084,448.0,432.20449158354484,0.6504230954925323,354,sym,1.0,0.8203861380425154,0.053884158587245386,6,267.0,,3.31568106304303e-13,0.2293612394715353,0.7240128833733269,0.5878290325078765,0.5358055506031971,0.1034149702686346,0.9999999992702836,0.9999999999433415,0.9999999999433415,0.9999999999433433,,0.999999995762213,,,,,1.0,,0.06842327150084317,1.0,0.8448275862068966,1.0,2.518694391982311,0.8395647975013246,83,1.049225909972355,0.5028447093877482,846,539.5224740453358,0.651471269996553,464.5,151.16899892357372,0.6757033352566745,558,1018.9152046783626,1142.5,414.0184893265156,342,1.0,0.9289480234437281,0.02131559296688158,6,420.0
bior1.1,1,zero,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,189,0.900321954967961,0.44685976054940457,479,0,0.5000210792580101,0.5000210792580101,137,0,0.3412005928462512,0.41600606506828686,470,181.1304778329699,0.7659812947894447,318.75,238.01565004390304,0.677079794681544,316,bior,0.7137276469908377,0.743050173300698,0.27747559511620423,2,237.5,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,205,1.0468153732485463,0.5016894523293478,869,469.51890270786754,0.6966932153049952,537.0,331.7411545623836,0.6748969952493968,559,782.9185185185186,761.5,444.2295289340627,270,0.7683843708718232,0.9967336085156983,0.16311085783501428,5,420.5
db1,1,constant,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,158,0.900321954967961,0.44685976054940457,475,0,0.5000210792580101,0.5000210792580101,161,0,0.3412005928462512,0.41600606506828686,473,181.58262582086425,0.7653971242624493,316.75,238.66744170937818,0.6780796990821291,310,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,233.75,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,206,1.0468153732485463,0.5016894523293478,870,469.51890270786754,0.6966932153049952,538.0,333.12267657992567,0.6745739978333761,560,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,420.75
haar,1,antisymmetric,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,167,0.900321954967961,0.44685976054940457,481,0,0.5000210792580101,0.5000210792580101,134,0,0.3412005928462512,0.41600606506828686,465,186.79645785363988,0.7586609071658399,311.75,226.24114180287734,0.677941564694031,312,haar,0.6544674135271822,0.07546252927710333,0.5192340517478414,1,234.25,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,210,1.0468153732485463,0.5016894523293478,872,468.10468914549443,0.697606789957691,541.0,338.4842883548983,0.674061792911662,561,687.3888888888889,686.5,132.77984383220428,18,0.6746281591762826,0.29792286253142813,0.4383834298171737,1,421.0
haar,1,symmetric,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,172,0.900321954967961,0.44685976054940457,482,0,0.5000210792580101,0.5000210792580101,135,0,0.3412005928462512,0.41600606506828686,468,186.31939423116066,0.7592772684351929,314.25,229.45250219601547,0.6766347582486042,318,haar,0.6544674135271822,0.07546252927710333,0.5192340517478414,1,238.75,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,221,1.0468153732485463,0.5016894523293478,874,461.7407281148155,0.701717875894822,547.5,352.79269406392694,0.6740178526760932,562,687.3888888888889,686.5,132.77984383220428,18,0.6746281591762826,0.29792286253142813,0.4383834298171737,1,421.75
db25,1,zero,2.903668168961545e-26,317.1756912214835,8411705.652181435,0.5632911392405063,187.74347114671923,109,raw,1.1984704767843532e-13,-1.1110101727496195e-10,5.688759685449804,135227.476365967,0.8934094802140631,3.7054860309410154e-06,1.0,644.9999999999998,,,,[],[],13,595.2307692307693,32.999999999999964,1224.9999999999998,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1107.9999999999998, 159.0, 661.0000000000001, 543.0, 467.99999999999994, 1179.0, 454.9999999999999, 601.0000000000003, 471.00000000000034, 454.0000000000002, 1224.9999999999998, 381.0000000000002, 32.999999999999964]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1230.9999999999998,-1230.9999999999998,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,30.0,77.36410256410265,,0.0,77.36410256410261,,,22.999999999999964,0.0,45.5,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,0.9043646456410073,0.2927060012692694,0.04498101678376696,0.2013276925906724,0.1725946291978708,,,,,,,0.0,0.0,0.0,0.0,758,0.8610312251265397,0.4273584632280773,547,0,0.0,0.0,717,0,0.3231947970965174,0.3940526441325696,553,109.5669506131601,0.8584406322827389,643.75,629.8782910230668,0.5133611430147544,686,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,515.75,,3.9851455468919994e-13,0.9043646456410074,0.2927060012692693,0.17075793884511836,0.3894247716712064,0.24622802312836917,0.9999999992657552,0.9999999999304173,0.9999999999304173,0.9999999999304188,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.484482756382097,0.828160918965558,716,1.0286118753617481,0.49296537058705775,959,171.82694782833104,0.8890006796974605,837.5,819.873432835821,0.6739900039314176,563,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,423.0
db11,1,periodization,2.5956898345258674e-26,317.662633095685,8417899.852169307,0.5818181818181818,497.2928454687713,109,raw,1.1760697072242167e-13,-1.1194212223841801e-10,5.684573687066188,89166.48462809918,0.7546888216042329,3.7054860309410154e-06,1.0,645.0000000000001,,,,[],[],13,595.2307692307693,32.999999999999936,1224.9999999999998,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 159.0, 661.0, 543.0, 468.0000000000001, 1179.0, 454.9999999999998, 601.0000000000002, 470.99999999999994, 454.00000000000034, 1224.9999999999998, 380.9999999999999, 32.999999999999936]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1230.9999999999998,-1230.9999999999998,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,30.0,77.36410256410261,,0.0,77.36410256410261,,,22.999999999999936,0.0,45.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.9094912179049781,0.2877882336517732,0.04700582212817592,0.36853608742644356,0.02662441224977164,,,,,,,0.0,0.0,0.0,0.0,676,0.8711559585034474,0.43238370548443494,535,0,0.0,0.0,740,0,0.3278891546722285,0.39977620166453165,543,101.06268681697843,0.8694280532080382,623.5,611.4879510480492,0.5319362488262414,615,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,462.5,,3.9851455468919994e-13,0.9094912179049782,0.28778823365177314,0.1725160753709291,0.5172535481396238,0.11324815270925101,0.9999999992657443,0.9999999999304173,0.9999999999304173,0.9999999999304179,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563820937,0.828160918965557,726,1.0280475655940076,0.4926949234140827,961,166.17009357883867,0.8926549783082438,843.5,827.1321873147599,0.6738791687406852,564,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,423.75
bior1.1,1,constant,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,150,0.900321954967961,0.44685976054940457,478,0,0.5000210792580101,0.5000210792580101,142,0,0.3412005928462512,0.41600606506828686,467,188.58662907710786,0.756348024448181,309.25,222.93688330856187,0.678400110415305,307,bior,0.7137276469908377,0.743050173300698,0.27747559511620423,2,230.75,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,213,1.0468153732485463,0.5016894523293478,873,466.6904755831214,0.6985203646103867,543.0,342.4475138121547,0.6738725854059686,565,782.9185185185186,761.5,444.2295289340627,270,0.7683843708718232,0.9967336085156983,0.16311085783501428,5,425.0
db1,1,symmetric,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,157,0.900321954967961,0.44685976054940457,485,0,0.5000210792580101,0.5000210792580101,131,0,0.3412005928462512,0.41600606506828686,480,195.7317467011079,0.747116606329318,313.25,220.40749052101737,0.6712004220277081,331,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,249.5,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,231,1.0468153732485463,0.5016894523293478,877,456.7909806465097,0.7049153871792573,554.0,365.68050541516243,0.6735171251141765,566,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,425.25
db1,1,zero,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,151,0.900321954967961,0.44685976054940457,476,0,0.5000210792580101,0.5000210792580101,139,0,0.3412005928462512,0.41600606506828686,477,191.45473790603006,0.7526424574857493,310.75,222.04905411621485,0.6755783346860271,321,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,242.0,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,225,1.0468153732485463,0.5016894523293478,876,460.32651455244246,0.7026314505475177,550.5,358.0381471389646,0.673505647754379,567,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,426.0
rbio1.1,1,antisymmetric,1.060657502172903e-26,321.5494093772893,8541892.247643834,0.5909090909090909,420.3909620286573,109,raw,7.662779687027504e-14,-1.1749445860687085e-10,5.602057555010645,89166.48462809919,0.8376474077930242,3.7054860309410145e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,29.99999999999909,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9504115834295199,0.19084716369528995,0.08753736220025546,0.4505824426564189,0.02662441224977169,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,176,0.900321954967961,0.44685976054940457,486,0,0.5000210792580101,0.5000210792580101,130,0,0.3412005928462512,0.41600606506828686,476,190.34354905451002,0.7540781019967571,317.0,228.14669271051997,0.6722586892412725,328,rbio,0.6592833486770525,1.0,0.23850165592606323,4,247.0,,3.9851455468919994e-13,0.95041158342952,0.19084716369528992,0.20770957248651775,0.5799769850402763,0.11324815270925105,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960885735,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019404,0.8333403591790665,233,1.0468153732485463,0.5016894523293478,878,456.08387386532314,0.7053721745056052,555.5,368.2700270027003,0.6732610226533193,568,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,427.0
