wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior2.6,1,symmetric,2.3138129563861236e-27,324.4329816861006,877144.082470435,0.7166666666666667,204.87827956858692,47,smoothed,3.114293692905971e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.33333333333337, 425.33333333333314, 144.00000000000003, 355.00000000000017, 300.33333333333337, 53.66666666666666, 280.33333333333337, 176.0000000000001, 44.99999999999994, 258.3333333333334, 182.66666666666663]",13,4.502412080296491,65636.00458833258,0.8857814143369269,8.330681571113064e-06,0.9999999999999999,11,343.5757575757575,33.66666666666666,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.999999999999915, 753.9999999999998, 153.33333333333306, 695.0, 115.66666666666674, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.99999999999983,-428.99999999999983,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.00000000000003,475.3333333333335,0.0,800.3333333333335,0.0,114.4612794612795,343.00000000000045,161.6329966329967,0.0,800.3333333333335,0.0,-6.5,0.0,-6.5,0.0,0.9059302817862104,0.7772086061385824,0.0035295150258258003,0.6802030456852792,0.0084906871535766,,0.8652214891611687,0.43261074458058435,0.8652214891611687,297,1.2094047227894726,0.7274090511136599,83,0,0,0.8652214891611687,0.8652214891611687,227,0,0,0.47507242715789494,0.7003834235870323,69,111.2714398816396,0.7868363220658245,169.0,116.5730911468924,0.7315407663968969,77,bior,256.8,242.0,124.51312944017215,135,0.5768298770250034,0.8295689209523586,0.34734840979679,5,59.0
bior2.2,1,antireflect,2.986258133126009e-28,333.3249907165395,899088.7051686656,0.7115384615384616,198.18306262718386,47,smoothed,7.861323885005364e-15,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666664, 259.33333333333337, 425.33333333333326, 144.0, 355.00000000000006, 300.3333333333333, 53.66666666666663, 280.33333333333337, 176.0, 45.0, 258.33333333333337, 182.66666666666657]",13,4.082551429431688,69733.10460069442,0.8898799897891314,8.330681571113064e-06,1.0,11,343.5757575757575,33.66666666666663,753.9999999999999,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666664, 52.99999999999987, 753.9999999999999, 153.33333333333303, 695.0, 115.66666666666676, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666663]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.0,475.33333333333337,0.0,800.3333333333334,0.0,114.4612794612795,343.00000000000045,161.63299663299668,0.0,800.3333333333334,0.0,-6.5,0.0,-6.5,0.0,0.9946981244778681,0.6380059022775991,0.003691976453232579,0.6583365872705975,0.009446508217854956,,0.8652214891611687,0.43261074458058435,0.8652214891611687,255,1.1847810522475177,0.712598888323369,116,0,0,0.8652214891611687,0.8652214891611687,281,0,0,0.46083581973943044,0.679394868423643,110,90.14987520790032,0.8272990896400377,190.5,158.78128230364703,0.7311782804522027,78,bior,256.8,242.0,124.51312944017215,135,0.5768298770250034,0.8295689209523586,0.34734840979679,5,59.75
haar,1,symmetric,1.5591919713066195e-27,326.1472682740433,517601.57926621544,0.6458333333333334,186.25800728285486,47,smoothed,2.6607557764633536e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.3333333333333, 425.33333333333337, 144.00000000000003, 355.00000000000006, 300.33333333333337, 53.66666666666663, 280.33333333333337, 176.00000000000006, 45.0, 258.33333333333337, 182.66666666666669]",13,4.369537372066645,46513.30545910494,0.7285232704979581,8.330681571113064e-06,0.9999999999999998,11,343.57575757575756,33.66666666666663,754.0,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.999999999999886, 754.0, 153.33333333333306, 695.0, 115.66666666666674, 502.33333333333337, 513.0, 719.3333333333335, 33.66666666666663]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0000000005,429.0,-429.0,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.0,475.33333333333326,5.684341886080802e-14,800.3333333333333,0.0,114.46127946127945,343.0,161.63299663299665,0.0,800.3333333333333,0.0,-6.5,0.0,-6.5,0.0,0.9230437959140075,0.733154659615526,0.0008677336369540139,0.37817258883248744,0.004029512523124618,,0.8652214891611687,0.43261074458058435,0.8652214891611687,180,1.0737183147168894,0.6457990495275493,260,0,0,0.8652214891611687,0.8652214891611687,100,0,0,0.4078536581044199,0.6012850358303972,268,78.75701026998591,0.8491245013984944,202.0,172.9127605602735,0.731075660660933,79,haar,68.22222222222223,63.0,29.046418788629428,9,0.15324227435676366,0.1935218109154635,0.8346738646756264,1,59.5
coif4,1,periodization,3.24461847172318e-27,322.96462780913686,528215.7366768968,0.6666666666666666,164.6073654210758,47,smoothed,4.098848919850152e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333326, 102.66666666666663, 259.33333333333337, 425.3333333333334, 143.99999999999997, 354.99999999999994, 300.33333333333326, 53.666666666666714, 280.3333333333333, 176.00000000000006, 45.000000000000114, 258.33333333333337, 182.66666666666666]",13,4.2817343130916345,46513.30545910494,0.793137992409668,8.330681571113067e-06,1.0,11,343.5757575757575,33.666666666666714,754.0000000000002,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333326, 102.66666666666663, 52.9999999999999, 754.0000000000002, 153.333333333333, 695.0, 115.66666666666673, 502.3333333333335, 513.0, 719.3333333333333, 33.666666666666714]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,429.00000000000006,-429.00000000000006,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.000000000000085,475.33333333333303,0.0,800.3333333333333,0.0,114.4612794612795,343.00000000000045,161.63299663299668,0.0,800.3333333333333,0.0,-6.5,0.0,-6.5,0.0,0.8912718839461025,0.7040439935137802,0.0009463128491543021,0.4670050761421318,0.004029512523124618,,0.8652214891611687,0.43261074458058435,0.8652214891611687,277,1.0756721190152314,0.6469741854468475,242,0,0,0.8652214891611687,0.8652214891611687,130,0,0,0.4134593557948587,0.6095493288425414,226,62.882827544568954,0.8795348131330096,218.75,201.4156888248318,0.7302367552255087,80,coif,280.8888888888889,289.0,86.29344546463962,36,0.630938875527522,0.5749302162850153,0.38586372224522997,4,61.0
rbio3.3,1,reflect,1.0419677658749025e-27,327.8977213330578,658095.9023893819,0.6111111111111112,224.12988634341647,47,smoothed,2.0560385545398642e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666663, 259.33333333333326, 425.3333333333332, 144.0, 354.9999999999999, 300.3333333333333, 53.66666666666657, 280.33333333333337, 175.99999999999997, 45.0, 258.33333333333337, 182.66666666666666]",13,4.693256976114874,56606.15185718044,0.594072751248635,8.330681571113067e-06,1.0,11,343.5757575757575,33.66666666666666,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666663, 52.99999999999991, 753.9999999999998, 153.33333333333303, 695.0, 115.66666666666679, 502.3333333333333, 512.9999999999999, 719.3333333333333, 33.66666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999995,428.99999999999983,-428.99999999999983,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.00000000000003,475.3333333333335,0.0,800.3333333333335,0.0,114.4612794612795,343.00000000000045,161.6329966329967,0.0,800.3333333333335,0.0,-6.5,0.0,-6.5,0.0,0.9405183555157604,0.8404822791090487,0.0019078475906552596,0.230118443316413,0.0063840938505756286,,0.8652214891611687,0.43261074458058435,0.8652214891611687,230,1.0801070915261035,0.6496416457974303,230,0,0,0.8652214891611687,0.8652214891611687,121,0,0,0.40388220387649065,0.5954300534113652,280,67.10874259985306,0.8714391904217375,215.25,194.82217638602413,0.7295414342913285,81,rbio,187.1259259259259,157.0,150.09377315778545,135,0.4203264207166735,1.0,0.4057715054983285,3,61.5
db3,1,symmetric,7.487129204276361e-28,329.3331108947402,535860.2059594215,0.6923076923076923,176.94835056247192,47,smoothed,1.5873827075491605e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666661, 259.33333333333337, 425.33333333333314, 144.0, 355.0, 300.3333333333333, 53.66666666666663, 280.33333333333337, 176.0, 45.0, 258.33333333333337, 182.66666666666663]",13,4.4424988934891925,45491.95693873281,0.8018294941492797,8.330681571113067e-06,1.0,11,343.5757575757575,33.66666666666663,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666661, 52.99999999999986, 753.9999999999998, 153.33333333333303, 695.0, 115.66666666666676, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666663]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999995,428.9999999999998,-428.9999999999998,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.0,475.3333333333335,0.0,800.3333333333335,0.0,114.4612794612795,343.00000000000045,161.63299663299668,0.0,800.3333333333335,0.0,-6.5,0.0,-6.5,0.0,0.954847674612997,0.7573446879949657,0.0010029067313314772,0.5763373682155408,0.00379123998235292,,0.8652214891611687,0.43261074458058435,0.8652214891611687,109,1.1841338454101042,0.7122096190385664,117,0,0,0.8652214891611687,0.8652214891611687,339,0,0,0.45866477550743756,0.6761941703720664,115,112.71793705233135,0.7840652546890204,170.0,136.20811847726566,0.7291973783023646,82,db,201.60185185185185,210.0,115.30082067737004,108,0.452842567802635,0.7681918993145741,0.45255263274378327,2,62.0
db6,1,periodization,7.112588117042172e-28,329.55598757360866,529239.0095246835,0.7083333333333334,180.55521380970686,47,smoothed,1.751790202259608e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.3333333333333, 102.66666666666663, 259.3333333333334, 425.33333333333326, 144.0, 355.0, 300.33333333333326, 53.66666666666666, 280.3333333333334, 176.0, 44.99999999999994, 258.3333333333335, 182.66666666666669]",13,4.273455666988131,46513.30545910494,0.7818550133963404,8.330681571113064e-06,0.9999999999999999,11,343.57575757575756,33.66666666666666,754.0,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.3333333333333, 102.66666666666663, 52.9999999999999, 754.0, 153.33333333333303, 694.9999999999998, 115.66666666666679, 502.3333333333335, 513.0, 719.3333333333334, 33.66666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999995,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.00000000000003,475.33333333333326,5.684341886080802e-14,800.3333333333334,0.0,114.46127946127945,343.0,161.63299663299668,0.0,800.3333333333334,0.0,-6.5,0.0,-6.5,0.0,0.957072625341422,0.701299249705228,0.0009538883891744742,0.6446700507614216,0.004029512523124618,,0.8652214891611687,0.43261074458058435,0.8652214891611687,140,1.184849969565873,0.7126403393613925,115,0,0,0.8652214891611687,0.8652214891611687,337,0,0,0.4616050653440741,0.6805289415446254,108,108.86995300204123,0.7914368716435992,175.0,142.5256301427505,0.7280939147490026,83,db,201.60185185185185,210.0,115.30082067737004,108,0.452842567802635,0.7681918993145741,0.45255263274378327,2,62.75
db1,1,reflect,1.5591919713066195e-27,326.1472682740433,514998.3934239278,0.6458333333333334,186.25800728285486,47,smoothed,2.6607557764633536e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.3333333333333, 425.33333333333337, 144.00000000000003, 355.00000000000006, 300.33333333333337, 53.66666666666663, 280.33333333333337, 176.00000000000006, 45.0, 258.33333333333337, 182.66666666666669]",13,4.3682427532316215,46301.20351080247,0.7263003776862169,8.330681571113064e-06,0.9999999999999998,11,343.57575757575756,33.66666666666663,754.0,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.999999999999886, 754.0, 153.33333333333306, 695.0, 115.66666666666674, 502.33333333333337, 513.0, 719.3333333333335, 33.66666666666663]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0000000005,429.0,-429.0,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.0,475.33333333333326,5.684341886080802e-14,800.3333333333333,0.0,114.46127946127945,343.0,161.63299663299665,0.0,800.3333333333333,0.0,-6.5,0.0,-6.5,0.0,0.9230437959140075,0.7327254352003932,0.0008484616132988853,0.37817258883248744,0.003980030814269503,,0.8652214891611687,0.43261074458058435,0.8652214891611687,77,1.0734742738139533,0.6456522685878915,269,0,0,0.8652214891611687,0.8652214891611687,81,0,0,0.4077540624748914,0.6011382053178355,273,110.8753053359193,0.7875952005059017,175.0,122.27492081289418,0.726173079180154,84,db,201.60185185185185,210.0,115.30082067737004,108,0.452842567802635,0.7681918993145741,0.45255263274378327,2,63.5
bior2.2,1,zero,2.642516189744598e-28,333.8560876046865,611841.6818558488,0.6923076923076923,187.8305420535355,47,smoothed,6.6518894411583864e-15,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666664, 259.33333333333337, 425.33333333333326, 144.0, 355.00000000000006, 300.3333333333333, 53.66666666666663, 280.33333333333337, 176.0, 45.0, 258.33333333333337, 182.6666666666666]",13,4.296062282401847,50201.2586702827,0.8597106906052943,8.330681571113064e-06,1.0,11,343.5757575757575,33.66666666666663,753.9999999999999,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666664, 52.99999999999987, 753.9999999999999, 153.33333333333303, 695.0, 115.66666666666676, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666663]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.0,475.33333333333337,0.0,800.3333333333334,0.0,114.4612794612795,343.00000000000045,161.63299663299668,0.0,800.3333333333334,0.0,-6.5,0.0,-6.5,0.0,1.0,0.7087943602478636,0.0015654162444981167,0.5763373682155408,0.004889882871097807,,0.8652214891611687,0.43261074458058435,0.8652214891611687,290,1.1876707886808362,0.7143369503610966,112,0,0,0.8652214891611687,0.8652214891611687,256,0,0,0.4583174055158,0.6756820543870365,116,92.85652014443215,0.8221139460834633,193.5,160.61814248184206,0.7257121454555248,85,bior,256.8,242.0,124.51312944017215,135,0.5768298770250034,0.8295689209523586,0.34734840979679,5,65.0
rbio1.1,1,reflect,1.5591919713066195e-27,326.1472682740433,514998.3934239278,0.6458333333333334,186.25800728285486,47,smoothed,2.6607557764633536e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.3333333333333, 425.33333333333337, 144.00000000000003, 355.00000000000006, 300.33333333333337, 53.66666666666663, 280.33333333333337, 176.00000000000006, 45.0, 258.33333333333337, 182.66666666666669]",13,4.3682427532316215,46301.20351080247,0.7263003776862169,8.330681571113064e-06,0.9999999999999998,11,343.57575757575756,33.66666666666663,754.0,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.999999999999886, 754.0, 153.33333333333306, 695.0, 115.66666666666674, 502.33333333333337, 513.0, 719.3333333333335, 33.66666666666663]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0000000005,429.0,-429.0,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.0,475.33333333333326,5.684341886080802e-14,800.3333333333333,0.0,114.46127946127945,343.0,161.63299663299665,0.0,800.3333333333333,0.0,-6.5,0.0,-6.5,0.0,0.9230437959140075,0.7327254352003932,0.0008484616132988853,0.37817258883248744,0.003980030814269503,,0.8652214891611687,0.43261074458058435,0.8652214891611687,170,1.0734742738139533,0.6456522685878915,266,0,0,0.8652214891611687,0.8652214891611687,84,0,0,0.4077540624748914,0.6011382053178355,271,88.9433340204125,0.8296104712252634,197.75,158.5002689177435,0.7253895268003712,86,rbio,187.1259259259259,157.0,150.09377315778545,135,0.4203264207166735,1.0,0.4057715054983285,3,65.25
coif4,1,symmetric,1.7638258469758658e-27,325.6117071478861,773527.6577188238,0.6571428571428571,205.80054916361576,47,smoothed,2.690991637559528e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333334, 102.66666666666663, 259.33333333333326, 425.3333333333332, 144.0, 355.0000000000001, 300.33333333333337, 53.6666666666666, 280.33333333333326, 176.0, 44.99999999999983, 258.33333333333326, 182.66666666666669]",13,4.997975117298108,55170.00622616337,0.8153270664993224,8.330681571113067e-06,1.0,11,343.5757575757575,33.6666666666666,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333334, 102.66666666666663, 52.99999999999994, 753.9999999999998, 153.33333333333303, 695.0, 115.6666666666667, 502.33333333333337, 513.0, 719.3333333333333, 33.6666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999995,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,29.99999999999997,475.3333333333335,0.0,800.3333333333334,0.0,114.4612794612795,343.00000000000045,161.63299663299668,0.0,800.3333333333334,0.0,-6.5,0.0,-6.5,0.0,0.9176973544477705,0.941510058399225,0.002762417204212715,0.4263959390862944,0.006049052420941078,,0.8652214891611687,0.43261074458058435,0.8652214891611687,280,1.1957326470732752,0.7191858389531064,100,0,0,0.8652214891611687,0.8652214891611687,268,0,0,0.4588829643116888,0.6765158388440172,114,96.71090941563935,0.8147300585907292,190.5,153.4053984262361,0.7248937649275484,87,coif,280.8888888888889,289.0,86.29344546463962,36,0.630938875527522,0.5749302162850153,0.38586372224522997,4,66.25
rbio2.4,1,antireflect,1.1848355110928014e-27,327.33968355131833,1008477.5483150482,0.7321428571428571,254.78885418151535,47,smoothed,2.3735150960496967e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.3333333333333, 102.66666666666661, 259.33333333333337, 425.3333333333333, 144.00000000000003, 355.0, 300.33333333333337, 53.66666666666666, 280.33333333333337, 176.00000000000006, 45.000000000000114, 258.33333333333337, 182.6666666666667]",13,4.388921777729266,77997.68212270411,0.782689698701201,8.330681571113064e-06,0.9999999999999999,11,343.57575757575756,33.6666666666666,754.0,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.3333333333333, 102.66666666666661, 52.99999999999986, 754.0, 153.33333333333306, 695.0000000000001, 115.66666666666674, 502.3333333333334, 513.0, 719.3333333333334, 33.6666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0000000005,428.99999999999994,-428.99999999999994,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,29.99999999999997,475.33333333333326,5.684341886080802e-14,800.3333333333333,0.0,114.46127946127945,343.0,161.63299663299665,0.0,800.3333333333333,0.0,-6.5,0.0,-6.5,0.0,0.9349475323355453,0.7395814625926971,0.004501808904868686,0.7461928934010151,0.01137456886052023,,0.8652214891611687,0.43261074458058435,0.8652214891611687,213,1.2360371400547243,0.7434273955162658,52,0,0,0.8652214891611687,0.8652214891611687,316,0,0,0.4873196532189293,0.7184391002117265,40,133.06483382171265,0.7450865252457612,155.25,76.78993222770963,0.7238363660711564,88,rbio,187.1259259259259,157.0,150.09377315778545,135,0.4203264207166735,1.0,0.4057715054983285,3,66.75
db6,1,antireflect,9.366967957143452e-28,328.36027382639463,1884277.2835700952,0.6724137931034483,225.5844974248836,47,smoothed,2.02580269344369e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.3333333333333, 102.66666666666657, 259.33333333333326, 425.33333333333326, 144.0, 355.0, 300.33333333333326, 53.66666666666666, 280.33333333333337, 176.0, 45.0, 258.3333333333334, 182.66666666666652]",13,3.8803083454323075,113689.05985677152,0.9164863709051239,8.330681571113067e-06,0.9999999999999999,11,343.5757575757575,33.666666666666515,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.3333333333333, 102.66666666666657, 52.99999999999988, 753.9999999999998, 153.33333333333303, 694.9999999999999, 115.66666666666683, 502.33333333333337, 513.0, 719.3333333333333, 33.666666666666515]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,29.999999999999886,475.3333333333335,0.0,800.3333333333334,0.0,114.4612794612795,343.00000000000045,161.63299663299668,0.0,800.3333333333334,0.0,-6.5,0.0,-6.5,0.0,0.9451359606963897,0.5709532168880291,0.010985569280638813,0.49151058988272367,0.019701085310791407,,0.8652214891611687,0.43261074458058435,0.8652214891611687,137,1.062535639579574,0.6390731132406584,276,0,0,0.8652214891611687,0.8652214891611687,92,0,0,0.4076572844117146,0.6009955286493086,274,94.47177709065637,0.8190195841175165,194.75,157.22245322245325,0.7229676464648885,89,db,201.60185185185185,210.0,115.30082067737004,108,0.452842567802635,0.7681918993145741,0.45255263274378327,2,67.25
haar,1,reflect,1.5591919713066195e-27,326.1472682740433,514998.3934239278,0.6458333333333334,186.25800728285486,47,smoothed,2.6607557764633536e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.3333333333333, 425.33333333333337, 144.00000000000003, 355.00000000000006, 300.33333333333337, 53.66666666666663, 280.33333333333337, 176.00000000000006, 45.0, 258.33333333333337, 182.66666666666669]",13,4.3682427532316215,46301.20351080247,0.7263003776862169,8.330681571113064e-06,0.9999999999999998,11,343.57575757575756,33.66666666666663,754.0,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.999999999999886, 754.0, 153.33333333333306, 695.0, 115.66666666666674, 502.33333333333337, 513.0, 719.3333333333335, 33.66666666666663]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0000000005,429.0,-429.0,DWT,mdp.39015083020449,0.0,-6.5,19785996.111111112,30.0,475.33333333333326,5.684341886080802e-14,800.3333333333333,0.0,114.46127946127945,343.0,161.63299663299665,0.0,800.3333333333333,0.0,-6.5,0.0,-6.5,0.0,0.9230437959140075,0.7327254352003932,0.0008484616132988853,0.37817258883248744,0.003980030814269503,,0.8652214891611687,0.43261074458058435,0.8652214891611687,176,1.0734742738139533,0.6456522685878915,268,0,0,0.8652214891611687,0.8652214891611687,82,0,0,0.4077540624748914,0.6011382053178355,272,90.01296202955068,0.8275613754223167,199.5,158.19809831774262,0.7226887336881698,90,haar,68.22222222222223,63.0,29.046418788629428,9,0.15324227435676366,0.1935218109154635,0.8346738646756264,1,67.75
