wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
bior3.7,1,smooth,3.8033634320308456e-27,320.6599776647489,4144900.019981091,0.53,35.0667959388997,86,smoothed,3.8174889606035486e-14,-8.307499133053404e-11,5.295227998819442,46987.82659711138,0.9918477730778136,0.00012494480117176808,1.0,521.6999999999999,,,,[],[],8,177.475,45.799999999999955,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.79999999999995, 665.3999999999999, 45.799999999999955, 114.60000000000014, 106.40000000000003, 70.99999999999989, 207.60000000000008]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000002,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636374,12.799999999999955,47.23863636363637,,0.0,47.238636363636374,,,34.799999999999955,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9728770699473633,0.012740266064093807,0.049961597045389335,0.3034507042253526,0.13510360301088226,0.0001374003847210772,0.10006870019236054,0.19144126383303106,422,0.7904988964176535,0.391334125034435,359,0,0.3333791334615737,0.40633024450150723,412,0,0.2948266480586163,0.35925857727072136,361,33.17127271199182,0.9533456080000116,388.5,386.381925181343,0.7034660529451535,205,bior,1.0,0.8112115073539259,0.05663654779382223,5,155.0,,,,,,,1.0,0.0,0.9999999999667071,0.963118379262394,0.48276271681009386,0.0029345640002790153,0.17179775280898912,0.026675704536557328,0.9999999998695036,0.9999999997783058,0.9999999997783058,0.9999999997783141,3.065542264479859e-11,5.911563017261764e-05,0.6428571428571428,0.0,0.0,1.2643152718774573,0.8742598930855473,354,1.2001090508908534,0.7807888991646577,302,36.76955262170047,0.9741423680578759,328.0,325.9390243902439,0.8717406636351264,97,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,73.5,97
bior3.7,1,constant,3.8033634320308456e-27,320.6599776647489,4144900.019981091,0.53,35.0667959388997,86,smoothed,3.8174889606035486e-14,-8.307499133053404e-11,5.295227998819442,46987.82659711138,0.9918477730778136,0.00012494480117176808,1.0,521.6999999999999,,,,[],[],8,177.475,45.799999999999955,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.79999999999995, 665.3999999999999, 45.799999999999955, 114.60000000000014, 106.40000000000003, 70.99999999999989, 207.60000000000008]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000002,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636374,12.799999999999955,47.23863636363637,,0.0,47.238636363636374,,,34.799999999999955,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9728770699473633,0.012740266064093807,0.049961597045389335,0.3034507042253526,0.13510360301088226,0.0001374003847210772,0.10006870019236054,0.19144126383303106,425,0.7904988964176535,0.391334125034435,358,0,0.3333791334615737,0.40633024450150723,413,0,0.2948266480586163,0.35925857727072136,360,34.995237771254914,0.9507802562992196,389.0,386.64816691684285,0.7018317596545325,209,bior,1.0,0.8112115073539259,0.05663654779382223,5,158.0,,,,,,,1.0,0.0,0.9999999999667071,0.963118379262394,0.48276271681009386,0.0029345640002790153,0.17179775280898912,0.026675704536557328,0.9999999998695036,0.9999999997783058,0.9999999997783058,0.9999999997783141,3.065542264479859e-11,5.911563017261764e-05,0.6428571428571428,0.0,0.0,1.2643152718774573,0.8742598930855473,355,1.2001090508908534,0.7807888991646577,301,38.18376618407357,0.9731478437524096,328.0,325.7774390243902,0.8712434014823933,98,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,74.25,98
bior3.7,1,zero,3.8033634320308456e-27,320.6599776647489,4144900.019981091,0.53,35.0667959388997,86,smoothed,3.8174889606035486e-14,-8.307499133053404e-11,5.295227998819442,46987.82659711138,0.9918477730778136,0.00012494480117176808,1.0,521.6999999999999,,,,[],[],8,177.475,45.799999999999955,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.79999999999995, 665.3999999999999, 45.799999999999955, 114.60000000000014, 106.40000000000003, 70.99999999999989, 207.60000000000008]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000002,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636374,12.799999999999955,47.23863636363637,,0.0,47.238636363636374,,,34.799999999999955,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9728770699473633,0.012740266064093807,0.049961597045389335,0.3034507042253526,0.13510360301088226,0.0001374003847210772,0.10006870019236054,0.19144126383303106,426,0.7904988964176535,0.391334125034435,357,0,0.3333791334615737,0.40633024450150723,414,0,0.2948266480586163,0.35925857727072136,359,36.138621999185304,0.9491721209575453,389.0,386.4916325467202,0.7010276919836953,211,bior,1.0,0.8112115073539259,0.05663654779382223,5,159.5,,,,,,,1.0,0.0,0.9999999999667071,0.963118379262394,0.48276271681009386,0.0029345640002790153,0.17179775280898912,0.026675704536557328,0.9999999998695036,0.9999999997783058,0.9999999997783058,0.9999999997783141,3.065542264479859e-11,5.911563017261764e-05,0.6428571428571428,0.0,0.0,1.2643152718774573,0.8742598930855473,356,1.2001090508908534,0.7807888991646577,300,39.59797974644666,0.9721533194469433,328.0,325.60975609756093,0.87074613932966,99,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,75.0,99
db14,1,antireflect,1.7269853010713073e-26,314.0887695190277,4920529.978727639,0.5267857142857143,160.7772885618243,86,smoothed,8.768179980527979e-14,-8.490315117626329e-11,5.658529138224352,176684.15309065103,0.9956908143761243,0.00012494480117176808,1.0,521.6999999999998,,,,[],[],8,177.47500000000002,45.79999999999984,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999976, 71.80000000000047, 665.3999999999999, 45.79999999999984, 114.60000000000002, 106.40000000000003, 71.00000000000006, 207.60000000000002]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.23863636363639,,0.0,47.2386363636364,,,34.79999999999984,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,2.2737367544323206e-13,0.8991173941388141,0.63224569682571,0.5486100225718737,0.25924295774647926,0.7458694476388301,0.0002748007694421544,0.10013740038472108,0.1915726940567253,287,1.531943258336204,0.7583839488204145,24,0,0.33342493358981407,0.40638606676342526,354,0,0.6170171037843415,0.7518610963999164,19,174.79321115726054,0.7541586340966799,171.0,39.75849697812277,0.756826152491378,110,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,83.5,,,,,,,1.0,0.0,0.9999999999667071,0.89312086841147,0.746885501967373,0.03222337390394229,0.1467696629213486,0.14726915170764193,0.9999999998694631,0.9999999997783113,0.9999999997783113,0.9999999997783182,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296925355,0.8742803319846296,311,1.3430424848241478,0.8737811472039161,30,198.69700551341987,0.8602693350819832,170.5,54.72140762463343,0.8701838939826232,100,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,76.0,100
bior2.4,1,reflect,4.06247801091745e-27,320.37374569789586,4256510.741609681,0.5319148936170213,77.52596419456161,86,smoothed,3.869256336519206e-14,-8.584259969524062e-11,5.35088216936647,29694.798322315135,0.9778192020004995,0.00012494480117176805,0.9999999999999998,521.7,,,,[],[],8,177.47500000000002,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.80000000000001, 665.4, 45.80000000000007, 114.59999999999991, 106.39999999999998, 71.0, 207.60000000000014]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000002,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.2386363636364,12.799999999999727,47.238636363636374,,0.0,47.2386363636364,,,34.80000000000007,0.0,15.5,0.0,0.0,,0.0,0.969664209144153,0.10764242066479832,0.12171554360762829,0.32978723404255317,0.053667287072072536,0.0001374003847210772,0.10006870019236054,0.19144126383303106,435,0.8498593160685554,0.4207203240424717,270,0,0.3333791334615737,0.40633024450150723,437,0,0.31649533890624104,0.3856627815599111,294,89.45389874119518,0.8741857964258859,359.0,342.10711673228366,0.6846315761313677,247,bior,1.0,0.8112115073539259,0.05663654779382223,5,186.5,,,,,,,1.0,0.0,0.9999999999667069,0.9600693927196797,0.5232237364330357,0.0071491320067459466,0.18670810423141293,0.010596406471098309,0.9999999998695442,0.9999999997783113,0.9999999997783113,0.9999999997783156,3.0654645488681354e-11,5.911563017261764e-05,0.6428571428571428,0.0,0.0,1.2643152718774726,0.874259893085558,345,1.220149874122715,0.7938274245369505,225,84.8528137423857,0.9403285416720213,285.0,272.36842105263156,0.8699533003718756,101,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,76.5,101
rbio1.5,1,antisymmetric,8.327000154684248e-27,317.25677020339754,4175227.3667798787,0.5638297872340425,106.28615089896526,86,smoothed,6.780106192245722e-14,-8.845850718586243e-11,5.344318095233449,52733.282649409324,0.9897839339896382,0.000124944801171768,0.9999999999999996,521.7,,,,[],[],8,177.47500000000002,45.79999999999984,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2, 71.80000000000013, 665.4000000000001, 45.79999999999984, 114.59999999999991, 106.39999999999998, 71.00000000000011, 207.60000000000008]","[1, 11, 1, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.23863636363637,,0.0,47.2386363636364,,,34.79999999999984,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.934677172228104,0.09644928325821311,0.06945888897058797,0.7687293976625705,0.16216010039540382,0.0002748007694421544,0.10013740038472108,0.1915726940567253,307,1.0161161886744527,0.5030252938116078,131,0,0.33342493358981407,0.40638606676342526,329,0,0.4062949685029759,0.49508737862668195,127,109.50038051684265,0.845991025996002,223.5,183.44882336761452,0.7658225172174102,104,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,78.75,,,,,,,1.0,0.0,0.9999999999667064,0.9268668946158451,0.5184516029218882,0.0040797646017457535,0.43521396127181444,0.03201790943664055,0.9999999998694631,0.9999999997783113,0.9999999997783113,0.9999999997783141,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296925341,0.8742803319846287,318,1.3042785688047183,0.8485614096361888,51,188.79751057680818,0.8672310052202474,184.5,87.90243902439025,0.8687420848886047,102,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,77.75,102
rbio2.4,1,zero,6.098972601502182e-27,318.6090891069055,4087764.8579593715,0.5319148936170213,62.09055258609822,86,smoothed,5.347660299078194e-14,-8.665683726150071e-11,5.3104090521111695,35715.632819520295,0.9780765526545683,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47500000000002,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2, 71.79999999999973, 665.4, 45.80000000000007, 114.60000000000025, 106.39999999999998, 71.00000000000023, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.2386363636364,12.799999999999727,47.23863636363638,,0.0,47.2386363636364,,,34.80000000000007,0.0,24.5,0.0,0.0,,0.0,0.9498565124195224,0.038627178982428706,0.013229701554435588,0.32978723404255317,0.08202059642531599,0.0002748007694421544,0.20013740038472108,0.3828825276660621,156,0.7605654799072932,0.3765156763149517,396,0,0.6667582669231474,0.8126604890030145,139,0,0.28270424468485117,0.3444869227481804,405,146.2805523642839,0.7942608264918651,274.0,215.0666056657394,0.7044440560026133,200,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,150.75,,,,,,,1.0,1.0,0.9999999999667071,0.9412720017168652,0.493799461929033,0.0007770649501218224,0.18670810423141293,0.016194662077055822,0.9999999998695442,0.9999999997783113,0.9999999997783113,0.9999999997783169,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.35294117647058826,0.0,1.2996389473396182,0.898685820241421,110,1.193212570983096,0.7763020611133223,330,155.56349186104046,0.8906023263987057,220.0,165.0,0.8679453263498451,103,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,78.5,103
rbio2.4,1,smooth,6.098972601502182e-27,318.6090891069055,4087764.8579593715,0.5319148936170213,62.09055258609822,86,smoothed,5.347660299078194e-14,-8.665683726150071e-11,5.3104090521111695,35715.632819520295,0.9780765526545683,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47500000000002,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2, 71.79999999999973, 665.4, 45.80000000000007, 114.60000000000025, 106.39999999999998, 71.00000000000023, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.2386363636364,12.799999999999727,47.23863636363638,,0.0,47.2386363636364,,,34.80000000000007,0.0,24.5,0.0,0.0,,0.0,0.9498565124195224,0.038627178982428706,0.013229701554435588,0.32978723404255317,0.08202059642531599,0.0002748007694421544,0.20013740038472108,0.3828825276660621,152,0.7605654799072932,0.3765156763149517,397,0,0.6667582669231474,0.8126604890030145,140,0,0.28270424468485117,0.3444869227481804,404,147.04506112073264,0.7931855680439766,273.25,213.721523159815,0.7044338529390066,202,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,152.25,,,,,,,1.0,1.0,0.9999999999667071,0.9412720017168652,0.493799461929033,0.0007770649501218224,0.18670810423141293,0.016194662077055822,0.9999999998695442,0.9999999997783113,0.9999999997783113,0.9999999997783169,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.35294117647058826,0.0,1.2996389473396182,0.898685820241421,111,1.193212570983096,0.7763020611133223,331,155.56349186104046,0.8906023263987057,221.0,166.24886877828052,0.8675937089096201,104,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,79.25,104
rbio1.5,1,periodic,8.322299094057205e-27,317.25922273273613,4174878.3408777597,0.5638297872340425,108.31324650179587,86,smoothed,6.74602492730374e-14,-8.845850718586243e-11,5.346748220907697,31384.06111910957,0.9800276437364979,0.000124944801171768,0.9999999999999996,521.7,,,,[],[],8,177.47500000000002,45.79999999999984,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2, 71.80000000000013, 665.4000000000001, 45.79999999999984, 114.59999999999991, 106.39999999999998, 71.00000000000011, 207.60000000000008]","[1, 11, 1, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.23863636363637,,0.0,47.2386363636364,,,34.79999999999984,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9347047010728635,0.10059316250697083,0.06923450205180409,0.7687293976625705,0.06162236218311753,0.0002748007694421544,0.10013740038472108,0.1915726940567253,300,0.9778773568613809,0.4840952739751206,154,0,0.33342493358981407,0.40638606676342526,359,0,0.3869768250954653,0.4715474145094825,150,105.28493086224005,0.8519199284637974,240.75,207.47940630101513,0.7566561667635443,111,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,84.0,,,,,,,1.0,0.0,0.9999999999667064,0.9268930193322115,0.5202183233963024,0.004066584923494106,0.43521396127181444,0.012167106500551,0.9999999998694631,0.9999999997783113,0.9999999997783113,0.9999999997783141,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296925341,0.8742803319846287,323,1.297230692858183,0.8439760735805532,63,183.84776310850236,0.8707118402893794,193.0,105.43523316062176,0.867493754181258,105,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,80.0,105
rbio1.1,1,antisymmetric,6.78170878296791e-27,318.14826456497843,4109275.003890386,0.5348837209302325,130.52038596650334,86,smoothed,6.279214874159023e-14,-8.818514807273919e-11,5.302609190032503,20144.514678204436,0.9752176327170173,0.00012494480117176802,1.0,521.7,,,,[],[],8,177.47500000000002,45.79999999999984,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2000000000001, 71.80000000000001, 665.4000000000001, 45.79999999999984, 114.60000000000002, 106.39999999999998, 70.99999999999994, 207.60000000000008]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.23863636363636,,0.0,47.2386363636364,,,34.79999999999984,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9446839067032817,0.025326761249524064,0.027058461364949996,0.3706190632165077,0.008693098411283462,0.0002748007694421544,0.20013740038472108,0.3828825276660621,107,0.7447278199803226,0.3686752899232679,442,0,0.6667582669231474,0.8126604890030145,92,0,0.2752762581891094,0.33543561114518117,442,197.83726477419094,0.7217478695159059,270.75,161.67987663266635,0.6704730908760964,284,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,213.75,,,,,,,1.0,1.0,0.9999999999667066,0.9363632284504276,0.4881289008638116,0.0015893164214183311,0.20982492814214765,0.001716419988502714,0.9999999998694631,0.9999999997783113,0.9999999997783113,0.9999999997783128,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.35294117647058826,0.0,1.2996389473395926,0.8986858202414033,143,1.1912935849551438,0.775053572080459,337,137.17871555019022,0.9035311423697678,240.0,200.79583333333332,0.8673773855308755,106,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,80.75,106
rbio2.4,1,constant,6.098972601502182e-27,318.6090891069055,4087764.8579593715,0.5319148936170213,62.09055258609822,86,smoothed,5.347660299078194e-14,-8.665683726150071e-11,5.3104090521111695,35715.632819520295,0.9780765526545683,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47500000000002,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2, 71.79999999999973, 665.4, 45.80000000000007, 114.60000000000025, 106.39999999999998, 71.00000000000023, 207.59999999999997]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.2386363636364,12.799999999999727,47.23863636363638,,0.0,47.2386363636364,,,34.80000000000007,0.0,24.5,0.0,0.0,,0.0,0.9498565124195224,0.038627178982428706,0.013229701554435588,0.32978723404255317,0.08202059642531599,0.0002748007694421544,0.20013740038472108,0.3828825276660621,155,0.7605654799072932,0.3765156763149517,395,0,0.6667582669231474,0.8126604890030145,137,0,0.28270424468485117,0.3444869227481804,406,147.18780520138208,0.7929848028109957,273.25,213.38360385840403,0.7043334703225161,203,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,153.0,,,,,,,1.0,1.0,0.9999999999667071,0.9412720017168652,0.493799461929033,0.0007770649501218224,0.18670810423141293,0.016194662077055822,0.9999999998695442,0.9999999997783113,0.9999999997783113,0.9999999997783169,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.35294117647058826,0.0,1.2996389473396182,0.898685820241421,112,1.193212570983096,0.7763020611133223,332,155.56349186104046,0.8906023263987057,222.0,167.4954954954955,0.867242091469395,107,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,81.5,107
db1,1,periodization,6.819594721394475e-27,318.12407027132286,4109275.003890386,0.5348837209302325,130.52038596650334,86,smoothed,6.351355749373271e-14,-8.822933494911927e-11,5.302609190032503,20144.514678204436,0.9752176327170173,0.00012494480117176802,1.0,521.7,,,,[],[],8,177.47500000000002,45.79999999999984,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2000000000001, 71.80000000000001, 665.4000000000001, 45.79999999999984, 114.60000000000002, 106.39999999999998, 70.99999999999994, 207.60000000000008]","[1, 11, 1, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.23863636363636,,0.0,47.2386363636364,,,34.79999999999984,0.0,15.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9444123336200864,0.025326761249524064,0.027058461364949996,0.3706190632165077,0.008693098411283462,0.0002748007694421544,0.10013740038472108,0.1915726940567253,354,0.7445648761304053,0.3685946250555166,455,0,0.33342493358981407,0.40638606676342526,300,0,0.2752219435724703,0.3353694265176136,454,76.84345558775104,0.8919220033927552,390.75,378.83675949212324,0.6711719721605126,283,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,213.25,,,,,,,1.0,0.0,0.9999999999667066,0.9361055071463492,0.4881289008638116,0.0015893164214183311,0.20982492814214765,0.001716419988502714,0.9999999998694631,0.9999999997783113,0.9999999997783113,0.9999999997783128,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296925337,0.8742803319846284,327,1.1911389521726967,0.7749529682562548,369,29.698484809834994,0.9791149895852075,348.0,346.73275862068965,0.8671946255942915,108,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,82.0,108
