wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
coif16,1,smooth,5.2884120888624396e-27,323.8303415830814,1906731725.520128,0.6035564853556485,75.61736978578101,862,smoothed,4.574788601563307e-14,,4.439473871047919,8385646.179701242,0.9999040782384656,6.578812993951238e-05,1.0,23,522.4011450573298,43.45500089768504,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055685, 415.75165499676166, 828.9599210037192, 43.45500089768504, 678.8883521847188, 672.9216316569516, 1025.6294488214048, 536.0749685810248, 725.6033279472233, 312.5133297425934, 625.1116478152816, 763.2649847393545, 238.85167295046165, 672.3565930564962, 122.18500628379509, 495.56002872592046, 597.6416172939911, 353.3750224421253, 344.0266594851865, 875.697084987881, 681.3483629569384, 649.163356673144, 67.91000179537014]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.77366368141338,6.613814561383821,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.0575015319765599e-13,1.1370926598153959e-26,0.95030921164697,0.1944519491468868,0.827237131150201,0.20917417679224873,0.7965615691584632,,2.528984740762264e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299580152,0.9999999954497666,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.7819314692408708,0.9483057617597203,347,1.4833243655170425,0.8938637344785135,6,0,0,0.5542043041931669,0.791653457807951,334,0,0,0.4253905768421252,0.8799891619482635,6,193.1965751939373,0.7974878666730217,173.25,11.792133354813002,0.8079420465440581,75,coif,396.8888888888889,377.0,273.33283055152737,153,0.4641372141372142,0.9337619226021481,0.3949753733233056,2,56.75,75
db27,1,reflect,2.1016403030674823e-27,327.8380105932241,2924257.8208403834,0.6203501094091903,78.61277084108869,862,smoothed,2.878852093552375e-14,,7.825688176045935,25035.98330288772,0.9607620841890593,6.57881299395124e-05,1.0,23,522.4011450573296,43.45500089768501,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037192, 43.45500089768501, 678.8883521847183, 672.9216316569514, 1025.6294488214048, 536.0749685810248, 725.6033279472234, 312.5133297425933, 625.1116478152815, 763.264984739355, 238.85167295046165, 672.3565930564962, 122.18500628379505, 495.5600287259204, 597.6416172939912, 353.3750224421252, 344.0266594851864, 875.6970849878805, 681.3483629569383, 649.1633566731434, 67.91000179537005]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.70193904427,-572.70193904427,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029626916,44.77366368141884,6.613814561383762,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,5.684341886080802e-14,0.0,5.881329685068943e-14,4.202753606004834e-27,0.9649999773725387,0.8754221081282134,0.00022628722186974213,0.4008241160438608,0.0003247463430840138,,5.057969481524528e-13,8.41032308711632e-14,0.9999999954499312,0.626820029957519,0.9999999954499421,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.7819314692409507,0.9483057617597628,221,1.1772837290533604,0.709441073750323,343,0,0,0.5542043041931828,0.7916534578079737,245,0,0,0.3202567478728037,0.6625028444705238,372,73.50453500748554,0.9229512211661577,295.25,281.48906509930674,0.8067324240002696,76,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,57.25,76
rbio2.4,1,symmetric,5.754186636710647e-28,333.463755035281,2679998.1052404307,0.6528735632183909,97.96835271098453,862,smoothed,1.3054780252436878e-14,,7.854412628678272,24184.77844073716,0.918721693172596,6.57881299395124e-05,1.0,23,522.4011450573298,43.45500089768501,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037193, 43.45500089768501, 678.8883521847183, 672.9216316569514, 1025.6294488214048, 536.0749685810248, 725.6033279472235, 312.51332974259327, 625.1116478152815, 763.2649847393548, 238.85167295046168, 672.356593056496, 122.18500628379509, 495.56002872592035, 597.6416172939912, 353.3750224421253, 344.02665948518654, 875.6970849878809, 681.3483629569386, 649.1633566731435, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442704,-572.7019390442704,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890629,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.6138145613837835,527.6313942890629,1.0,92,234165510.89051226,0.0,0.0,5.684341886080802e-14,0.0,1.526848708015101e-14,7.697431895322699e-28,0.9856220630340577,0.8811986164392271,0.00012018120171628066,0.7719839042416514,0.00024368041140169046,,5.057969481524528e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299576994,0.9999999954498251,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.2347136645665227,0.2347136645665227,1.7819314692408736,0.9483057617597218,342,1.3409236705021321,0.8080518783549236,95,0,0,0.5542043041931632,0.7916534578079458,359,0,0,0.3770240636182957,0.7799352121072605,99,146.5318509175849,0.8464026719941458,223.75,151.8786372556186,0.80593194396353,77,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,58.5,77
db18,1,periodic,1.158311601388726e-27,330.42534041465814,2962875.133301351,0.6205357142857143,76.5544239605544,862,smoothed,2.1970051454821264e-14,,7.74103859389876,25591.23182348627,0.9626688142051674,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768498,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676154, 828.9599210037193, 43.45500089768498, 678.8883521847184, 672.9216316569515, 1025.6294488214046, 536.0749685810248, 725.6033279472233, 312.5133297425933, 625.1116478152815, 763.2649847393548, 238.85167295046165, 672.3565930564957, 122.18500628379505, 495.56002872592046, 597.6416172939914, 353.37502244212527, 344.02665948518654, 875.6970849878808, 681.3483629569383, 649.1633566731434, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,0.0,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383757,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,8.526512829121202e-14,0.0,3.994245345471452e-14,2.08087485954607e-27,0.9744842576774413,0.8583990156064606,0.00024306251911510078,0.402942251069226,0.0003776263730733063,,7.586954222286792e-13,0.0,0.9999999954498471,0.6268200299574738,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692408845,0.9483057617597276,323,1.1753395446461843,0.7082694918798212,349,0,0,0.5542043041931702,0.7916534578079558,318,0,0,0.3194923161779081,0.6609214939583624,382,29.337120967584166,0.9692483008725533,343.0,341.1874723512604,0.8048547584027337,78,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,58.75,78
db6,1,zero,5.250940623894528e-28,333.86122340187796,2809212.6178832864,0.6364678899082569,81.098779238792,862,smoothed,1.2952516089843816e-14,,7.718112373203002,24861.128473471705,0.9533365769970602,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768501,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676154, 828.9599210037193, 43.45500089768501, 678.8883521847184, 672.9216316569514, 1025.6294488214046, 536.0749685810248, 725.6033279472235, 312.5133297425934, 625.1116478152817, 763.2649847393548, 238.85167295046162, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.0266594851865, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.70193904427,-572.70193904427,DWT,uc1.c2693407,0.0,0.0,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383776,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,5.684341886080802e-14,0.0,1.4985460074929983e-14,6.565454232675177e-28,0.9870790482896322,0.8537885359540098,0.00017631177424612605,0.5847612843208566,0.00030809374829038154,,5.057969481524528e-13,0.0,0.9999999954498471,0.6268200299576392,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.7819314692408659,0.9483057617597177,366,1.2532576040655705,0.7552235696223883,158,0,0,0.5542043041931656,0.7916534578079492,350,0,0,0.34658761058386434,0.7169724897139359,167,113.12051096065646,0.8814250409217438,260.25,223.38230647510952,0.8043131493916895,79,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,59.5,79
db6,1,reflect,5.2743685115669845e-28,333.8418897765922,2864490.9940544986,0.6399082568807339,81.76787867261555,862,smoothed,1.3018459731213663e-14,,7.700402892523591,25293.69915440568,0.9564231476100682,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768501,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676154, 828.9599210037193, 43.45500089768501, 678.8883521847184, 672.9216316569514, 1025.6294488214046, 536.0749685810248, 725.6033279472235, 312.5133297425934, 625.1116478152817, 763.2649847393548, 238.85167295046162, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.0266594851865, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.70193904427,-572.70193904427,DWT,uc1.c2693407,0.0,0.0,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383776,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,5.684341886080802e-14,0.0,1.5167966153863476e-14,6.618151809710782e-28,0.9870081777264744,0.8502271465121378,0.0002003246102623586,0.6240229778764788,0.0003492903471676177,,5.057969481524528e-13,0.0,0.9999999954498471,0.6268200299576392,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.7819314692408659,0.9483057617597177,365,1.2671675494865478,0.7636058196881405,148,0,0,0.5542043041931656,0.7916534578079492,351,0,0,0.35168684529607663,0.7275210808799376,158,118.56503138221937,0.8757179964546966,255.5,214.19468662481665,0.8039491449778724,80,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,60.25,80
sym9,1,zero,6.706777361598818e-26,312.7984555790118,2801850.375167352,0.6275626423690205,81.94958904657743,862,smoothed,2.0561639526876815e-13,,7.738392762585669,24691.25734243097,0.9577693379109952,6.578812993951226e-05,1.0,23,522.4011450573299,43.45500089768524,1025.6294488214053,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.75165499676234, 828.9599210037186, 43.45500089768524, 678.8883521847181, 672.9216316569513, 1025.6294488214053, 536.074968581025, 725.6033279472231, 312.51332974259344, 625.1116478152816, 763.2649847393542, 238.85167295046216, 672.3565930564963, 122.18500628379509, 495.56002872592046, 597.6416172939912, 353.3750224421251, 344.02665948518694, 875.6970849878808, 681.3483629569382, 649.1633566731432, 67.91000179537127]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042974,572.7019390442706,-572.7019390442706,DWT,uc1.c2693407,2.2737367544323206e-13,6.821210263296962e-13,527.6313942890627,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296265749,44.77366368141156,6.613814561383752,527.6313942890627,1.0,92,234165510.89051226,0.0,0.0,1.7053025658242404e-13,0.0,5.482033475108555e-13,1.5033448613038742e-25,0.9098700305701882,0.8578669370055126,0.0001731136280758791,0.48313401527672917,0.00029191578442284034,,1.5173908444573585e-12,1.682064617423264e-13,0.9999999954496789,0.6268200299574287,0.9999999954497081,2.463562965321869e-13,0.9999999961337901,1.0,1.0,0.23471366456648587,0.23471366456648587,1.7819314692411048,0.9483057617598448,181,1.1683124160835323,0.7040348851237438,372,0,0,0.5542043041932282,0.7916534578080385,200,0,0,0.3216194303236396,0.6653217733636236,349,98.9023087024093,0.8963288168737849,275.5,248.78153901238602,0.8037723748939155,81,sym,591.953216374269,585.0,242.67234779977088,171,0.6922529817266659,0.8290193226575248,0.2667171159940764,6,62.25,81
rbio2.4,1,constant,5.892411173978143e-28,333.3606640321781,2895171.190170137,0.6517241379310345,97.30554997718654,862,smoothed,1.3137209804149186e-14,,7.738309311140217,25724.359848867978,0.9263914809847889,6.57881299395124e-05,1.0,23,522.4011450573298,43.45500089768501,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037193, 43.45500089768501, 678.8883521847183, 672.9216316569514, 1025.6294488214048, 536.0749685810248, 725.6033279472235, 312.51332974259327, 625.1116478152815, 763.2649847393548, 238.85167295046168, 672.356593056496, 122.18500628379509, 495.56002872592035, 597.6416172939912, 353.3750224421253, 344.02665948518654, 875.6970849878809, 681.3483629569386, 649.1633566731435, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442704,-572.7019390442704,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890629,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.613814561383782,527.6313942890629,1.0,92,234165510.89051226,0.0,0.0,5.684341886080802e-14,0.0,1.5496619678817876e-14,8.008347599832745e-28,0.985244166114136,0.8578501548591514,0.00021365203717498834,0.7588665874675116,0.00039030504525961173,,5.057969481524528e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299576844,0.9999999954498251,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.2347136645665227,0.2347136645665227,1.781931469240869,0.9483057617597194,350,1.323881160121758,0.7977819183059764,106,0,0,0.5542043041931619,0.7916534578079439,369,0,0,0.37179498078903567,0.7691180091244442,109,145.70403792162614,0.8472704005014401,233.5,165.45714632931515,0.8012557453240954,82,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,62.25,82
db36,1,reflect,2.6127295105246497e-27,326.89264997014794,2934669.756138414,0.6223175965665236,77.99629431653112,862,smoothed,3.380693508070875e-14,,7.8673102346815975,24771.274625956845,0.9616435511770959,6.578812993951243e-05,1.0,23,522.4011450573296,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967613, 828.9599210037192, 43.45500089768507, 678.8883521847183, 672.9216316569513, 1025.6294488214044, 536.0749685810249, 725.6033279472235, 312.5133297425933, 625.1116478152816, 763.2649847393548, 238.85167295046168, 672.3565930564959, 122.18500628379509, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.02665948518637, 875.6970849878805, 681.3483629569384, 649.1633566731438, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66504297,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029626916,44.77366368141884,6.613814561383796,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,7.270229462327674e-14,5.352373377901827e-27,0.9615346035094174,0.8837923343848396,0.00023081014949968652,0.42327720853771894,0.0002995363654699517,,0.0,8.41032308711632e-14,0.9999999954499312,0.6268200299578047,0.9999999954499421,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.781931469240877,0.9483057617597236,335,1.1883630323341174,0.7161175550622885,298,0,0,0.5542043041931594,0.7916534578079403,397,0,0,0.32416207042100265,0.6705816353592149,319,42.61748467472007,0.9553275841984067,337.25,333.4870917045929,0.8009080269000419,83,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,62.5,83
coif5,1,constant,1.2215986996315715e-27,330.194308858768,4001587.0044525317,0.6258426966292134,79.41014571130462,862,smoothed,2.1123602995675468e-14,,7.454501656943004,33227.65775478344,0.9716129061089435,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768504,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.75165499676143, 828.9599210037192, 43.45500089768504, 678.8883521847185, 672.9216316569514, 1025.6294488214044, 536.0749685810248, 725.6033279472235, 312.5133297425933, 625.1116478152816, 763.2649847393548, 238.8516729504616, 672.3565930564959, 122.1850062837951, 495.56002872592035, 597.6416172939911, 353.3750224421253, 344.0266594851864, 875.6970849878808, 681.3483629569383, 649.1633566731437, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.61381456138382,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,3.759981683215404e-14,2.2232298503860204e-27,0.9736373737520957,0.8007762292326672,0.0006942772536582052,0.4635058816767888,0.0011048942851475223,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299580078,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.781931469240927,0.9483057617597501,260,1.1707619878792062,0.7055110176838606,366,0,0,0.5542043041931769,0.7916534578079654,277,0,0,0.31995980802862795,0.661888576409945,377,60.03887629417015,0.9370661674065303,320.0,311.5016741140785,0.8008181990072483,84,coif,396.8888888888889,377.0,273.33283055152737,153,0.4641372141372142,0.9337619226021481,0.3949753733233056,2,63.5,84
rbio4.4,1,reflect,1.1517174662803909e-20,260.4501349448153,2968217.8086485746,0.6494252873563219,93.08853350318869,862,smoothed,8.231203782505634e-11,,7.746826040717009,26425.105322631895,0.9456327604018605,6.578812993960519e-05,1.0,23,522.4011450569714,43.45500089761174,1025.6294488207957,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128030145, 415.75165499646204, 828.9599210032819, 43.45500089761174, 678.8883521842506, 672.9216316564738, 1025.6294488207957, 536.0749685806076, 725.6033279467335, 312.51332974226955, 625.1116478149426, 763.2649847389213, 238.8516729502124, 672.3565930560889, 122.18500628359564, 495.5600287256184, 597.6416172935519, 353.37502244195923, 344.02665948497946, 875.6970849872532, 681.3483629564425, 649.1633566727614, 67.91000179522553]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665020823,572.7019390438173,-572.7019390438173,DWT,uc1.c2693407,3.583409124985337e-10,6.089067028369755e-10,527.6313942895159,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810299851431,44.77366368965886,6.61381456139903,527.6313942895159,1.0,92,234165510.8905344,0.0,0.0,7.332801033044234e-11,0.0,2.277865044047457e-10,2.590618476668741e-20,0.7179787060577002,0.8595628753698848,0.0002453833685301322,0.7326319539192347,0.0004570417231485534,,6.524780631166641e-10,2.6509338370590643e-10,0.9999999957149405,0.6268200300867908,0.999999995714977,2.199140540377322e-10,0.9999999963609085,1.0,1.0,0.23471366463995086,0.23471366463995086,1.781931470019671,0.948305762174181,24,1.1539269513291168,0.6953660831094867,434,0,0,0.5542043043904549,0.7916534580897672,26,0,0,0.33012513723804077,0.6829172028509094,251,197.95011997975652,0.7925051153252028,183.75,46.28750148957975,0.7999475262160605,85,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,64.5,85
